ncessch,name,state_code,latitude,longitude,zip_code,city,address,school_type,school_type_text,total_students,total_09,total_10,total_11,total_12,total_white,total_black,total_hispanic,total_asian,total_amerindian,total_nativehawaii,total_tworaces,free_reduced_lunch
A1102325,ACADEMY NW/FAMILY ACADEMY,WA,47.468622,-122.343472,98166,SEATTLE,PO BOX 66839,1,Regular elementary or secondary,311,61,76,58,63,212,6,11,8,5,0,69,0
A1102336,HIGHLAND CHRISTIAN SCHOOLS,WA,48.17798,-122.196921,98223,ARLINGTON,PO BOX 3337,1,Regular elementary or secondary,89,8,11,5,12,68,1,14,6,0,0,0,0
A1102346,POPE JOHN PAUL II HIGH SCHOOL,WA,47.03733,-122.808571,98503,LACEY,5608 PACIFIC AVE SE,1,Regular elementary or secondary,76,19,19,20,18,49,5,13,8,1,0,0,0
A1102355,SETON CATHOLIC COLLEGE PREPARATORY HIGH SCHOOL,WA,45.62737,-122.556801,98684,VANCOUVER,811 NE 112TH AVE # 200,1,Regular elementary or secondary,160,46,38,47,29,120,2,18,10,4,2,4,0
A1140010,FAMILY COMMUNITY CHRISTIAN SCHOOL,LA,32.229096,-91.735844,71295,WINNSBORO,2023 HIGHWAY 15,1,Regular elementary or secondary,491,32,21,26,30,452,25,4,3,0,0,7,265
A1140014,YESHIVAS EMEK HATORAH,NJ,40.08065,-74.231371,07731,HOWELL,395 KENT RD,1,Regular elementary or secondary,95,26,23,19,27,95,0,0,0,0,0,0,1
A1190093,ST DOMINIC SAVIO CATHOLIC HIGH SCHOOL,TX,30.48973,-97.758571,78717,AUSTIN,9300 NEENAH AVE,1,Regular elementary or secondary,371,88,85,102,96,195,9,111,25,0,0,31,0
A1192099,CROSSPOINT,WA,47.60005,-122.708661,98312,BREMERTON,4012 CHICO WAY NW,1,Regular elementary or secondary,307,33,48,26,17,243,8,7,33,7,9,0,0
A1300010,ELLWOOD CHRISTIAN ACADEMY,AL,32.42481,-87.048091,36701,SELMA,1 BELL RD,1,Regular elementary or secondary,259,36,30,25,40,0,258,0,0,0,0,1,0
A1300023,RIVERSIDE CHRISTIAN ACADEMY,AL,33.28474,-86.888121,35080,HELENA,1919 HIGHWAY 52,2,Montessori,96,8,16,4,13,81,5,5,3,2,0,0,0
A1300145,AVERROES HIGH SCHOOL,CA,37.51999,-121.944971,94539,FREMONT,43174 OSGOOD RD,1,Regular elementary or secondary,49,15,13,10,11,16,2,2,29,0,0,0,0
A1300223,FIRST PETERS CAREER COLLEGE,CA,34.46999,-117.331221,92340,HESPERIA,PO BOX 401396,5,Career/technical/vocational,26,1,4,4,13,3,5,12,4,0,1,1,0
A1300239,FUSION ACADEMY SAN MATEO,CA,37.54472,-122.321251,94403,SAN MATEO,2000 ALAMEDA DE LAS PULGAS STE 128,1,Regular elementary or secondary,65,9,10,11,20,55,2,2,2,2,0,2,0
A1300242,FUSION ACADEMY WARNER CENTER,CA,34.17877,-118.600981,91367,WOODLAND HILLS,21650 OXNARD ST STE 100,1,Regular elementary or secondary,111,10,18,22,31,108,2,0,1,0,0,0,0
A1300284,LAKE ARROWHEAD CHRISTIAN SCHOOL,CA,34.237759,-117.236404,92391,TWIN PEAKS,PO BOX 870,1,Regular elementary or secondary,157,11,23,7,11,132,0,21,2,0,2,0,0
A1300347,PACIFIC ACADEMY,CA,33.67299,-117.798271,92604,IRVINE,4947 ALTON PKWY,1,Regular elementary or secondary,122,28,30,31,19,2,0,0,118,0,0,2,0
A1300475,VALLEY CHRISTIAN SCHOOLS,CA,33.86951,-118.103041,90703,CERRITOS,10818 ARTESIA BLVD,1,Regular elementary or secondary,1167,121,144,135,154,529,161,153,152,2,10,160,0
A1300487,WEIL TENNIS ACAD AND COLLEGE PREPARATORY SCHOOL,CA,34.4444,-119.239491,93023,OJAI,428 BRYANT CIR,1,Regular elementary or secondary,58,8,11,18,14,22,1,14,20,0,1,0,0
A1300505,EVANGELICAL CHRISTIAN ACADEMY,CO,38.880009,-104.752345,80917,COLORADO SPRINGS,4052 S NONCHALANT CIR,1,Regular elementary or secondary,235,22,25,20,27,197,5,8,18,0,0,7,0
A1300589,ALLENDALE ACADEMY PRIVATE SCHOOL,FL,27.89739,-82.678301,33762,CLEARWATER,2655 ULMERTON RD STE 402,1,Regular elementary or secondary,1000,0,0,0,170,763,71,33,99,3,0,31,0
A1300597,AMERICAN HIGH SCHOOL,FL,26.035181,-80.244223,33024,HOLLYWOOD,7777 DAVIE ROAD EXT STE 201B,1,Regular elementary or secondary,2161,487,456,418,293,1424,132,36,311,8,0,250,0
A1300702,FLORIDA HIGH SCHOOL ACADEMY,FL,25.68504,-80.327691,33156,MIAMI,9190 SW 82ND AVE,1,Regular elementary or secondary,15,0,0,0,15,3,0,12,0,0,0,0,0
A1300759,INTERNATIONAL SCHOOL OF TEGUCIGALPA,FL,25.80847,-80.323771,33166,MIAMI,7801 NW 37TH ST DEPT 209 IMC TGU,1,Regular elementary or secondary,1022,90,78,75,96,34,1,985,2,0,0,0,0
A1300773,KINGDOM CHRISTIAN ACADEMY PRECIOUS CHILDR,FL,29.1806,-82.137251,34471,OCALA,724 S MAGNOLIA AVE,1,Regular elementary or secondary,71,4,3,4,15,14,18,19,3,0,0,17,0
A1300838,NEW LIFE PREPARATORY ACADEMY,FL,26.23364,-80.151631,33069,POMPANO BEACH,2111 NW 2ND ST,1,Regular elementary or secondary,206,60,53,48,45,5,198,3,0,0,0,0,0
A1300918,SUNSHINE STATE TECHNICAL INSTITUTE,FL,28.948738,-81.261927,32763,ORANGE CITY,2405 E GRAVES AVE # 100,1,Regular elementary or secondary,110,10,15,10,15,14,9,87,0,0,0,0,0
A1301023,COVINGTON ACADEMY,GA,33.600645,-83.857578,30014,COVINGTON,2171 ELM ST NE,1,Regular elementary or secondary,224,23,19,21,21,127,2,6,63,0,0,26,0
A1301024,CREEKSIDE CHRISTIAN ACADEMY,GA,33.468715,-84.210198,30253,MCDONOUGH,175 FOSTER DR.,1,Regular elementary or secondary,700,70,60,34,46,386,229,38,31,1,0,15,0
A1301051,GRIFFIN CHRISTIAN HIGH SCHOOL,GA,33.27099,-84.308711,30223,GRIFFIN,2000 W MCINTOSH RD,1,Regular elementary or secondary,210,40,35,30,30,195,1,5,7,1,0,1,0
A1301105,MOUNT DE SALES ACADEMY,GA,32.83442,-83.640521,31201,MACON,851 ORANGE ST,1,Regular elementary or secondary,611,112,107,115,95,364,146,32,48,1,9,11,0
A1301132,ST ANNE-PACELLI CATHOLIC SCHOOL,GA,32.48202,-84.934101,31907,COLUMBUS,2020 KAY CIRCLE,1,Regular elementary or secondary,574,43,46,44,63,386,69,73,19,1,0,26,222
A1301414,BISHOP HEELAN CATHOLIC HIGH SCHOOL,IA,42.50167,-96.406601,51105,SIOUX CITY,1021 DOUGLAS ST,1,Regular elementary or secondary,541,136,144,137,124,397,15,105,14,1,0,9,150
A1301418,CLARINDA ACADEMY,IA,40.747805,-95.037952,51632,CLARINDA,1820 N 16TH ST,1,Regular elementary or secondary,179,41,43,51,28,67,61,31,1,3,1,15,0
A1301523,ARUNDEL CHRISTIAN SCHOOL,MD,39.16538,-76.703881,21076,HANOVER,1321 MERCEDES DR STE Q STE Q-S,1,Regular elementary or secondary,182,9,17,11,12,66,91,11,7,1,0,6,0
A1301558,GRIGGS INTERNATIONAL ACADEMY,MD,41.95836,-86.360781,20904,SILVER SPRING,12501 OLD COLUMBIA PI,1,Regular elementary or secondary,1559,195,212,240,273,1295,8,99,88,9,0,60,0
A1301563,HERITAGE CHRISTIAN ACAD-MT CALVARY BAPTIST CHURCH,MD,38.94914,-76.856701,20706,LANHAM,5120 WHITFIELD CHAPEL RD,1,Regular elementary or secondary,66,6,10,13,16,0,66,0,0,0,0,0,0
A1301673,AUSTIN CATHOLIC ACADEMY HIGH SCHOOL,MI,42.71978,-82.868501,48096,RAY TOWNSHIP,24125 26 MILE RD,1,Regular elementary or secondary,72,21,26,13,12,52,2,13,3,0,0,2,17
A1301686,GRANDVILLE CALVIN CHRISTIAN SCHOOL,MI,42.89622,-85.743531,49418,GRANDVILLE,3750 IVANREST AVE SW,1,Regular elementary or secondary,868,73,97,83,93,815,21,20,12,0,0,0,0
A1301701,ST CATHERINE OF SIENA ACADEMY,MI,42.492689,-83.55517,48393,WIXOM,28200 NAPIER RD,1,Regular elementary or secondary,193,58,41,42,52,172,2,5,5,0,0,9,0
A1301722,DELASALLE HIGH SCHOOL,MN,44.986586,-93.261492,55401,MINNEAPOLIS,1 DE LA SALLE DR,1,Regular elementary or secondary,762,215,198,195,154,462,88,61,20,6,0,125,103
A1301772,FR TOLTON CATHOLIC HIGH SCHOOL,MO,38.891136,-92.289,65201,COLUMBIA,3351 E GANS RD,1,Regular elementary or secondary,292,89,79,67,57,263,10,15,2,1,1,0,0
A1301810,MIZZOU K 12 ONLINE/MU HIGH SCHOOL,MO,38.94321,-92.33271,65211,COLUMBIA,306 CLARK HALL,1,Regular elementary or secondary,2197,220,309,507,518,1000,87,0,122,7,3,978,0
A1301847,ST MARY'S SCHOOL,NE,42.460107,-98.647803,68763,O'NEILL,300 NORTH 4TH ST,1,Regular elementary or secondary,204,16,18,21,20,199,0,5,0,0,0,0,0
A1301893,BET YAAKOV OF THE JERSEY SHORE,NJ,40.2856,-74.017871,07764,WEST LONG BRANCH,PO BOX 577,1,Regular elementary or secondary,161,16,13,23,16,161,0,0,0,0,0,0,102
A1301978,YESHIVA CHEMDAT HATORAH,NJ,40.06361,-74.229351,08701,LAKEWOOD,635 8TH STREET,1,Regular elementary or secondary,83,25,23,20,15,83,0,0,0,0,0,0,0
A1301979,YESHIVA GEDOLA OF WOODLAKE VILLAGE,NJ,40.084243,-74.170595,08701,LAKEWOOD,PO BOX 974,1,Regular elementary or secondary,82,28,21,15,18,81,0,1,0,0,0,0,58
A1302004,ABRAHAM JOSHUA HESCHEL SCHOOL,NY,40.5809,-73.953891,10023,NEW YORK,30 W END AVE,1,Regular elementary or secondary,805,74,64,64,65,789,3,5,5,0,0,3,0
A1302044,PASCACK VALLEY LEARNING CENTER,NY,41.098266,-74.112093,10952,AIRMONT,27 CHURCH RD,1,Regular elementary or secondary,110,10,10,13,16,109,1,0,0,0,0,0,0
A1302045,DOMINICAN ACADEMY,NY,40.76864,-73.966551,10065,NEW YORK,44 E 68TH ST,1,Regular elementary or secondary,215,41,60,55,59,119,11,22,30,1,1,31,0
A1302142,YESHIVAT DARCHE ERES INC,NY,40.59841,-73.983151,11223,BROOKLYN,49 AVENUE T,1,Regular elementary or secondary,429,50,47,47,39,429,0,0,0,0,0,0,0
A1302157,CHARIS PREP SCHOOL,NC,35.40629,-77.982371,27534,GOLDSBORO,2000 NORTH WILLIAM STREET,1,Regular elementary or secondary,74,16,20,16,22,6,67,1,0,0,0,0,0
A1302158,CHRIST THE KING CATHOLIC HIGH SCHOOL,NC,35.444356,-80.760386,28078,HUNTERSVILLE,2011 CRUSADER WAY,1,Regular elementary or secondary,207,80,52,48,27,185,6,8,7,0,0,1,0
A1302225,UNIVERSITY CHRISTIAN HIGH SCHOOL,NC,35.73732,-81.326331,28601,HICKORY,602 7TH AVE NE,1,Regular elementary or secondary,115,25,46,24,20,102,3,4,6,0,0,0,0
A1302406,MONTESSORI HIGH SCHOOL AT UNIVERSITY CIRCLE,OH,41.51496,-81.609351,44106,CLEVELAND,11025 MAGNOLIA DR,2,Montessori,97,16,28,20,33,78,8,2,2,0,0,7,0
A1302604,"REGENT PREPARATORY SCHOOL OF OKLAHOMA, INC.",OK,36.03784,-95.884951,74133,TULSA,8621 S MEMORIAL DR,1,Regular elementary or secondary,440,31,23,21,16,255,14,13,105,13,0,40,0
A1302626,NAYA EARLY COLLEGE ACADEMY,OR,45.57129,-122.609331,97218,PORTLAND,5135 NE COLUMBIA BLVD,1,Regular elementary or secondary,75,7,13,28,27,6,12,24,1,27,5,0,0
A1302750,CRISTO REY PHILADELPHIA HIGH SCHOOL,PA,40.032517,-75.146165,19141,PHILADELPHIA,5218 N BROAD ST,1,Regular elementary or secondary,448,155,113,93,87,3,280,80,18,0,42,25,233
A1302855,KOHELET YESHIVA HIGH SCHOOL,PA,40.00202,-75.241021,19066,MERION STATION,223 N HIGHLAND AVE,1,Regular elementary or secondary,165,33,43,33,39,161,2,0,2,0,0,0,0
A1302978,ST JOSEPH'S ACADEMY,PA,40.786,-77.794541,16827,BOALSBURG,901 BOALSBURG PIKE,1,Regular elementary or secondary,123,29,36,23,35,104,2,3,6,1,0,7,0
A1303139,COMENIUS SCHOOL FOR CREATIVE LEADERSHIP,SC,35.0638,-80.911411,29715,FORT MILL,8160 REGENT PKWY,1,Regular elementary or secondary,207,24,26,23,22,167,20,1,5,0,0,14,0
A1303217,VISION CHRISTIAN ACADEMY,SC,32.955442,-80.163901,29485,SUMMERVILLE,PO BOX 50974,1,Regular elementary or secondary,13,0,0,2,11,2,10,0,0,0,0,1,0
A1303296,MEMPHIS CATHOLIC HIGH SCHOOL AND MIDDLE SCHOOL,TN,35.13979,-90.000811,38104,MEMPHIS,61 N MCLEAN BLVD,1,Regular elementary or secondary,275,63,44,43,35,13,176,67,0,0,0,19,194
A1303336,AESA PREP ACADEMY,TX,30.19906,-98.006081,78737,AUSTIN,14101 CANONADE,1,Regular elementary or secondary,106,9,21,6,11,78,5,12,5,0,0,6,0
A1303403,JOHN PAUL II CATHOLIC HIGH SCHOOL,TX,29.64465,-98.227451,78132,NEW BRAUNFELS,6720 FM 482,1,Regular elementary or secondary,205,65,50,50,40,116,8,78,2,1,0,0,0
A1303405,JUAN DIEGO ACADEMY,TX,26.15376,-98.326326,78573,MISSION,PO BOX 3888,1,Regular elementary or secondary,129,36,29,37,27,13,0,115,1,0,0,0,0
A1303480,SOUTHWEST CHRISTIAN SCHOOL-PREP CAMPUS,TX,32.642427,-97.445036,76123,FORT WORTH,6901 ALTAMESA BLVD,1,Regular elementary or secondary,720,72,78,84,55,599,37,50,22,3,0,9,0
A1303509,XAVIER EDUCATIONAL ACADEMY,TX,29.7152,-95.433481,77005,HOUSTON,3642 UNIVERSITY BLVD STE 101,1,Regular elementary or secondary,117,14,21,25,33,97,6,7,7,0,0,0,0
A1303530,ROWLAND HALL SECONDARY,UT,40.75103,-111.863511,84102,SALT LAKE CITY,843 S LINCOLN ST,1,Regular elementary or secondary,839,91,75,64,69,648,15,14,58,0,0,104,0
A1303533,THE AMERICAN ACADEMY,UT,40.762515,-111.891278,84101,SALT LAKE CITY,310 S MAIN ST FL 12,1,Regular elementary or secondary,1000,200,200,300,300,696,51,37,120,6,3,87,0
A1303537,WILLIAMSBURG ACADEMY,UT,37.10608,-113.582511,84770,ST GEORGE,32 E 100 S STE 204,1,Regular elementary or secondary,525,75,75,75,75,408,39,0,77,0,0,1,0
A1303632,CEDAR PARK CHRISTIAN - MOUNTLAKE TERRACE CAMPUS,WA,47.78398,-122.305341,98043,MOUNTLAKE TERRACE,23607 54TH AVE W,1,Regular elementary or secondary,115,21,20,17,18,62,3,10,38,2,0,0,0
A1303645,GREENWAYS ACADEMY OF WASHINGTON,WA,46.07492,-118.306201,99362,WALLA WALLA,1934 E ISAACS AVE,1,Regular elementary or secondary,1310,100,100,350,700,1124,156,4,18,0,0,8,0
A1303699,BISHOP DONAHUE MEMORIAL HIGH SCHOOL,WV,39.992969,-80.730487,26040,MCMECHEN,325 LOGAN ST,1,Regular elementary or secondary,107,25,33,31,18,104,1,1,1,0,0,0,0
A1303772,TRANSCENTER FOR YOUTH/EL PUENTE HIGH,WI,43.019517,-87.957741,53215,MILWAUKEE,1127 S 35TH ST,1,Regular elementary or secondary,100,30,20,25,25,2,18,76,0,4,0,0,100
A1370330,LINCOLN MARTI,FL,25.49837,-80.437331,33033,HOMESTEAD,28800 SW 152ND AVE,1,Regular elementary or secondary,358,17,23,11,11,0,173,182,3,0,0,0,370
A1371239,SCHOOL OF THE OZARKS,MO,36.616071,-93.239152,65726,POINT LOOKOUT,1 OPPORTUNITY AVE,1,Regular elementary or secondary,283,25,25,23,25,263,4,6,8,0,0,2,0
A1371703,ST STEPHENS ST AGNES DAYSCHOOL,VA,38.82498,-77.069461,22302,ALEXANDRIA,400 FONTAINE ST,1,Regular elementary or secondary,1107,106,111,118,114,1107,0,0,0,0,0,0,0
A1390051,THE UNIVERSITY OF  AMERICA HIGH SCHOOL,CA,33.5605,-117.133901,92563,MURRIETA,38397 INNOVATION CT STE 101,5,Career/technical/vocational,62,0,0,0,12,20,5,20,5,5,5,2,0
A1390073,YESHIVA GEDOLAH,CT,41.567858,-73.040505,06710,WATERBURY,47 BUCKINGHAM ST,1,Regular elementary or secondary,156,9,26,55,66,156,0,0,0,0,0,0,0
A1390114,NEW LIFE CHRISTIAN ACADEMY,FL,26.2332,-80.152001,33066,POMPANO BEACH,PO BOX 667215,1,Regular elementary or secondary,45,0,0,5,40,2,27,0,0,0,16,0,0
A1390130,WESTERN GENERAL EDUCATION,FL,25.82494,-80.217481,33142,MIAMI,1251 NW 54TH ST,1,Regular elementary or secondary,86,15,6,11,18,0,86,0,0,0,0,0,0
A1390313,VERITAS PRESS SCHOLARS ACADEMY,PA,40.05019,-76.250671,17601,LANCASTER,1805 OLDE HOMESTEAD LN,1,Regular elementary or secondary,475,42,35,45,48,454,12,2,3,0,3,1,0
A1390320,SCHOOL FOR NOAH'S ARK,SC,34.101445,-80.943035,29230,COLUMBIA,PO BOX 30054,1,Regular elementary or secondary,740,0,0,0,100,185,278,0,0,46,0,231,300
A1390344,MIDLAND CLASSICAL ACADEMY,TX,32.05112,-102.126511,79705,MIDLAND,5711 WHITMAN DR,1,Regular elementary or secondary,192,32,32,32,32,131,54,4,2,1,0,0,0
A1390358,UNIVERSITY PARK ACADEMY,TX,29.67332,-95.332951,77033,HOUSTON,5830 VAN FLEET ST,1,Regular elementary or secondary,96,20,27,18,31,0,49,47,0,0,0,0,0
A1392003,ST LUKE'S EPISCOPAL SCHOOL,AL,30.661961,-88.163939,36609,MOBILE,1400 S UNIVERSITY BLVD,1,Regular elementary or secondary,526,32,49,44,46,431,42,7,20,1,21,4,0
A1392015,EDITH ROBINSON CHRISTIAN ACADEMY,FL,26.19417,-80.202791,33302,FORT LAUDERDALE,PO BOX 852,1,Regular elementary or secondary,69,9,8,5,12,2,65,2,0,0,0,0,69
A1392046,SUMMIT CHRISTIAN ACADEMY,VA,37.12107,-76.434661,23693,YORKTOWN,4209 BIG BETHEL RD,1,Regular elementary or secondary,203,19,20,25,12,157,17,7,17,1,0,4,0
A1399023,LAKEHILL PREPARATORY SCHOOL,TX,32.82286,-96.749161,75214,DALLAS,2720 HILLSIDE DR,1,Regular elementary or secondary,389,32,25,33,26,292,31,19,31,0,0,16,0
A1399025,RANCHO SOLANO PREPARATORY SCHOOL - VENTURA CA,AZ,33.553577,-111.883239,85258,SCOTTSDALE,9180 E VIA DE VENTURA,1,Regular elementary or secondary,250,23,15,25,28,185,5,17,41,2,0,0,0
A1399031,EDITH ROBINSON CHRISTIAN ACADEMY,FL,26.14183,-80.140951,33302,FORT LAUDERDALE,PO BOX 852,1,Regular elementary or secondary,77,10,15,5,12,1,76,0,0,0,0,0,77
A1500054,IMMACULATE CONCEPTION SCHOOL,AK,64.850629,-147.716661,99701,FAIRBANKS,615 MONROE ST,1,Regular elementary or secondary,384,41,25,31,24,2,4,376,2,0,0,0,0
A1500165,BALBOA CITY SCHOOL,CA,32.72692,-117.159851,92101,SAN DIEGO,525 HAWTHORN ST,1,Regular elementary or secondary,78,7,15,21,19,23,3,11,39,0,0,2,0
A1500190,INTERAMERICAN ADULT SCHOOL,CA,33.969666,-118.138197,90201,BELL GARDENS,PO BOX 492,1,Regular elementary or secondary,144,14,17,20,80,0,0,144,0,0,0,0,0
A1500197,CAMPBELL HALL (EPISCOPAL),CA,34.15331,-118.397911,91607,NORTH HOLLYWOOD,4533 LAUREL CANYON BLVD,1,Regular elementary or secondary,1131,143,138,126,146,801,55,38,70,0,7,160,0
A1500212,CALIFORNIA CROSSPOINT HIGH SCHOOL,CA,37.72598,-122.239201,94502,ALAMEDA,1501 HARBOR BAY PKWY,1,Regular elementary or secondary,198,38,61,40,59,6,2,3,172,1,0,14,0
A1500232,CORNERSTONE ACADEMY-CAMBRIDGE CAMPUS,CA,37.72472,-122.417551,94134,SAN FRANCISCO,501 CAMBRIDGE ST,1,Regular elementary or secondary,221,11,15,23,13,5,2,2,207,0,0,5,0
A1500262,EAST BEVERLY HIGH SCHOOL,CA,34.060362,-118.283841,90057,LOS ANGELES,672 S LAFAYETTE PARK PL SUITE 15,1,Regular elementary or secondary,90,12,18,30,30,18,14,47,11,0,0,0,0
A1500273,EXCELLENCE IN EDUCATION ACADEMY,CA,34.116908,-118.001317,91016,MONROVIA,2640 S MYRTLE AVE,1,Regular elementary or secondary,208,16,22,20,18,134,8,13,28,0,0,25,0
A1500332,HORIZON CHRISTIAN ACADEMY,CA,32.82334,-117.209721,92117,SAN DIEGO,4520 POCAHONTAS AVE,1,Regular elementary or secondary,508,41,70,63,67,395,50,27,4,1,1,30,0
A1500426,NOTRE DAME HIGH SCHOOL,CA,33.94503,-117.397231,92506,RIVERSIDE,7085 BROCKTON AVE,1,Regular elementary or secondary,485,112,131,121,121,192,19,211,49,2,2,10,0
A1500543,THE AMERICAN UNIVERSITY FOR SCIENCE AND TECHNOLOGY,CA,34.16798,-118.532371,91356,TARZANA,18345 VENTURA BLVD SUITE 210,1,Regular elementary or secondary,90,16,12,18,20,72,0,0,0,0,0,18,0
A1500592,HARKHAM-GAON ACADAMY,CA,34.05696,-118.359111,90036,LOS ANGELES,5870 W OLYOMPIC BLVD,1,Regular elementary or secondary,42,12,7,11,12,42,0,0,0,0,0,0,0
A1500621,LUTHERAN HIGH SCHOOL,CO,39.51306,-104.808441,80134,PARKER,11249 NEWLIN GULCH BLVD.,1,Regular elementary or secondary,387,84,114,106,83,297,12,19,48,2,0,9,0
A1500652,THE UNIVERSITY SCHOOL,CO,38.84846,-104.867081,80904,COLORADO SPRINGS,2713 W CUCHARRAS ST,1,Regular elementary or secondary,208,37,30,16,16,192,5,0,3,0,8,0,0
A1500672,GREENWICH ACADEMY,CT,41.04193,-73.627461,06830,GREENWICH,200 N MAPLE AVE,1,Regular elementary or secondary,774,76,90,88,79,568,33,29,59,0,0,85,0
A1500684,MESIVTA ATERES SHMUEL OF WATERBURY,CT,41.567863,-73.040468,06710,WATERBURY,47 BUCKINGHAM ST,1,Regular elementary or secondary,181,44,44,50,43,181,0,0,0,0,0,0,0
A1500778,ATLANTIC CHRISTIAN ACADEMY OF THE PALM BEAC,FL,26.66098,-80.119661,33415,WEST PALM BEACH,4900 SUMMIT BLVD,1,Regular elementary or secondary,399,30,29,23,13,130,121,130,5,0,0,13,0
A1500817,CENTRAL POINTE CHRISTIAN ACADEMY,FL,28.322295,-81.337255,34744,KISSIMMEE,2031 SIMPSON RD,1,Regular elementary or secondary,433,42,26,29,29,37,17,379,0,0,0,0,41
A1500867,DUNEDIN ACADEMY,FL,28.02404,-82.764251,34698,DUNEDIN,1408 COUNTY ROAD 1,1,Regular elementary or secondary,158,6,15,14,15,153,2,0,1,0,0,2,0
A1500885,EXCEL HIGH SCHOOL,MN,45.01669,-93.458191,55447,PLYMOUTH,3350 ANNAPOLIS LN N SUITE C,1,Regular elementary or secondary,2000,530,500,485,485,1113,150,169,428,15,0,125,0
A1500929,IBCK EDUCATIONAL CENTER,FL,28.3053,-81.351251,34744,KISSIMMEE,2275 FORTUNE RD,1,Regular elementary or secondary,366,24,17,12,14,0,9,357,0,0,0,0,0
A1500933,INSPIRATION ACADEMY,FL,27.46744,-82.641941,34209,BRADENTON,7900 40TH AVE W,1,Regular elementary or secondary,98,12,9,33,14,80,2,12,3,0,1,0,0
A1500976,LIFEWAY BAPTIST ACADEMY,FL,30.30518,-81.632431,32207,JACKSONVILLE,3202 ATLANTIC BLVD,1,Regular elementary or secondary,31,10,3,6,12,0,0,0,31,0,0,0,0
A1501043,OUR LADY OF LOURDES ACADEMY,FL,25.69379,-80.283211,33143,MIAMI,5525 SW 84TH ST,1,Regular elementary or secondary,840,210,224,200,206,29,0,811,0,0,0,0,0
A1501067,PUTNAM BANNER PRIVATE SCHOOL SYSTEM- INC,FL,29.648625,-81.629495,32178,PALATKA,PO BOX 2731,1,Regular elementary or secondary,32,3,3,10,15,15,17,0,0,0,0,0,0
A1501080,SADDLEBROOK PREPARATORY SCHOOL,FL,28.238683,-82.333485,33543,WESLEY CHAPEL,5700 SADDLEBROOK WAY,1,Regular elementary or secondary,84,14,17,17,15,32,2,20,25,1,0,4,0
A1501119,STERLING ACADEMY,FL,26.06118,-80.253281,33328,DAVIE,4801 S UNIVERSITY DR SUITE 215,1,Regular elementary or secondary,119,18,19,19,13,80,16,13,5,5,0,0,0
A1501287,"FAITH CHRISTIAN ACADEMY OF GRIFFIN, INC.",GA,33.25079,-84.270891,30223,GRIFFIN,501 W BROAD ST,1,Regular elementary or secondary,105,11,8,9,16,67,34,0,1,0,3,0,0
A1501434,SAVANNAH CHRISTIAN PREPARATORY SCHOOL,GA,32.07428,-81.166321,31408,SAVANNAH,1599 CHATHAM PKWY,1,Regular elementary or secondary,1097,105,106,74,109,158,12,915,8,3,0,1,0
A1501464,THE KING'S ACADEMY,GA,34.11966,-84.476481,30188,WOODSTOCK,471 ARNOLD MILL RD,1,Regular elementary or secondary,890,100,80,80,80,756,89,45,0,0,0,0,0
A1501474,TNT ACADEMY,GA,33.85483,-84.143681,30087,STONE MOUNTAIN,5510 LILBURN STONE MOUNTAIN RD,1,Regular elementary or secondary,72,4,10,20,30,33,33,3,1,1,1,0,0
A1501501,MAKUA LANI CHRISTIAN ACADEMY,HI,19.676018,-155.985566,96745,KAILUA KONA,74-4966 KEALA KAA STREET,1,Regular elementary or secondary,276,29,19,35,19,108,1,10,41,1,58,57,0
A1501533,WATERSPRINGS SCHOOL,ID,43.459168,-111.985381,83404,IDAHO FALLS,4250 S 25TH E,1,Regular elementary or secondary,334,19,21,5,17,292,10,18,10,3,1,0,0
A1501574,GRACE CHRISTIAN ONLINE ACADEMY,IL,41.51349,-90.442851,61244,EAST MOLINE,747 18TH AVE,1,Regular elementary or secondary,308,55,58,42,72,117,59,13,4,5,23,87,0
A1501664,HORIZON CHRISTIAN SCHOOL,IN,39.89564,-85.986811,46236,INDIANAPOLIS,7702 INDIAN LAKE RD,1,Regular elementary or secondary,270,23,34,22,14,201,29,16,7,1,0,16,0
A1501688,IOWA CHRISTIAN ACADEMY,IA,41.58001,-93.739041,50265,WEST DES MOINES,2501 VINE ST,1,Regular elementary or secondary,227,22,21,25,20,200,4,4,10,0,0,9,0
A1501696,TRINITY CHRISTIAN HIGH SCHOOL,IA,43.196259,-96.147589,51239,HULL,1811 HAYES AVE,1,Regular elementary or secondary,76,19,22,14,21,76,0,0,0,0,0,0,0
A1501766,ST KATHARINE DREXEL PREPAROTORY SCHOOL,LA,29.92024,-90.110181,70115,NEW ORLEANS,5116 MAGAZINE ST,1,Regular elementary or secondary,211,64,23,31,34,83,36,43,13,2,1,33,173
A1501776,UNIVERSITY ACADEMY OF CENLA,LA,31.17792,-92.416161,71302,ALEXANDRIA,141 MIDDLETON DR.,1,Regular elementary or secondary,190,34,61,48,47,130,53,4,2,1,0,0,0
A1502026,LAKE MICHIGAN CATHOLIC SCHOOL,MI,42.107925,-86.478145,49085,SAINT JOSEPH,915 PLEASANT ST.,1,Regular elementary or secondary,401,17,29,27,31,340,13,20,9,4,0,15,0
A1502062,POTTERS HOUSE HIGH SCHOOL,MI,42.91536,-85.726671,49519,WYOMING,2500 NEWPORT ST SW,1,Regular elementary or secondary,189,52,57,36,44,68,49,54,18,0,0,0,94
